"Date","Time","Day","Station","Code","Min.Delay","Min.Gap","Bound","Line","Vehicle","Hour"
"2023-10-06T00:00:00Z",13H 46M 0S,"Friday","GREENWOOD STATION","SUDP",4,7,"W","BD",5144,13
"2023-10-06T00:00:00Z",13H 52M 0S,"Friday","GREENWOOD STATION","MUIR",4,8,"E","BD",5200,13
"2023-10-06T00:00:00Z",14H 15M 0S,"Friday","KENNEDY BD STATION","PUMEL",0,0,NA,"BD",0,14
"2023-10-06T00:00:00Z",14H 22M 0S,"Friday","HIGHWAY 407 STATION","PUOPO",8,13,"N","YU",5481,14
"2023-10-06T00:00:00Z",14H 24M 0S,"Friday","LAWRENCE WEST STATION","SUO",7,12,"N","YU",5541,14
"2023-10-06T00:00:00Z",14H 25M 0S,"Friday","KENNEDY BD STATION","PUMEL",0,0,NA,"BD",0,14
"2023-10-06T00:00:00Z",14H 27M 0S,"Friday","KENNEDY BD STATION","PUMEL",0,0,NA,"BD",0,14
"2023-10-06T00:00:00Z",16H 15M 0S,"Friday","DAVISVILLE STATION","PUOPO",0,0,"S","YU",5786,16
"2023-10-06T00:00:00Z",16H 15M 0S,"Friday","RUNNYMEDE STATION","MUI",12,15,"W","BD",5158,16
"2023-10-06T00:00:00Z",16H 51M 0S,"Friday","OSGOODE STATION","SUO",0,0,NA,"YU",0,16
"2023-10-06T00:00:00Z",16H 55M 0S,"Friday","KENNEDY BD STATION","SUAP",0,0,"W","BD",5318,16
"2023-10-06T00:00:00Z",17H 4M 0S,"Friday","DUFFERIN STATION","SUDP",0,0,NA,"BD",0,17
"2023-10-06T00:00:00Z",17H 5M 0S,"Friday","WILSON STATION","TUNIP",3,6,"S","YU",5436,17
"2023-10-06T00:00:00Z",17H 51M 0S,"Friday","SUMMERHILL STATION","MUNCA",0,0,NA,"YU",0,17
"2023-10-06T00:00:00Z",18H 42M 0S,"Friday","LANSDOWNE STATION","SUUT",0,0,"W","BD",0,18
"2023-10-06T00:00:00Z",20H 26M 0S,"Friday","DUPONT STATION","SUDP",3,7,"N","YU",5771,20
"2023-10-06T00:00:00Z",20H 47M 0S,"Friday","DUPONT STATION","SUDP",3,7,"N","YU",5771,20
"2023-10-06T00:00:00Z",21H 37M 0S,"Friday","DUNDAS STATION","SUO",0,0,"S","YU",5936,21
"2023-10-06T00:00:00Z",21H 56M 0S,"Friday","DUNDAS STATION","SUDP",0,0,NA,"YU",0,21
"2023-10-06T00:00:00Z",22H 0M 0S,"Friday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-10-06T00:00:00Z",23H 5M 0S,"Friday","YORKDALE STATION","MUSAN",6,11,"N","YU",5586,23
"2023-10-06T00:00:00Z",23H 26M 0S,"Friday","WILSON STATION","SUUT",0,0,"N","YU",0,23
"2023-10-06T00:00:00Z",23H 45M 0S,"Friday","JANE STATION","SUDP",0,0,"W","BD",0,23
"2023-10-06T00:00:00Z",23H 54M 0S,"Friday","ST GEORGE YUS STATION","MUIS",0,0,NA,"YU",0,23
"2023-10-06T00:00:00Z",23H 59M 0S,"Friday","ST ANDREW STATION TO S","MUO",0,0,NA,"YU",0,23
"2023-10-06T00:00:00Z",3M 0S,"Friday","BLOOR STATION","MUO",4,9,"N","YU",5781,0
"2023-10-06T00:00:00Z",3M 0S,"Friday","VAUGHAN MC STATION","MUATC",12,17,"S","YU",5581,0
"2023-10-06T00:00:00Z",57M 0S,"Friday","WARDEN STATION","MUIS",0,0,NA,"BD",0,0
"2023-10-06T00:00:00Z",13H 8M 0S,"Friday","BAYVIEW STATION","MUIE",0,0,"E","SHP",6151,13
"2023-10-07T00:00:00Z",2H 11M 0S,"Saturday","KENNEDY BD STATION","SUDP",0,0,NA,"BD",0,2
"2023-10-07T00:00:00Z",2H 20M 0S,"Saturday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU",0,2
"2023-10-07T00:00:00Z",4H 43M 0S,"Saturday","ST GEORGE BD STATION","MUO",0,0,NA,"YU",0,4
"2023-10-07T00:00:00Z",5H 7M 0S,"Saturday","SPADINA YUS STATION","MUIS",0,0,NA,"YU",0,5
"2023-10-07T00:00:00Z",5H 42M 0S,"Saturday","YONGE/UNIVERSITY/SPADI","MUO",0,0,NA,"YU",0,5
"2023-10-07T00:00:00Z",5H 53M 0S,"Saturday","KENNEDY BD STATION","SUDP",0,0,NA,"BD",0,5
"2023-10-07T00:00:00Z",6H 36M 0S,"Saturday","DUNDAS STATION","MUIRS",0,0,NA,"YU",0,6
"2023-10-07T00:00:00Z",7H 15M 0S,"Saturday","WILSON STATION","MUIS",0,0,NA,"YU",0,7
"2023-10-07T00:00:00Z",9H 7M 0S,"Saturday","UNION STATION","MUNCA",0,0,NA,"YU",0,9
"2023-10-07T00:00:00Z",9H 11M 0S,"Saturday","COLLEGE STATION","SUUT",0,0,"S","YU",5936,9
"2023-10-07T00:00:00Z",9H 25M 0S,"Saturday","PAPE STATION","MUIS",0,0,NA,"BD",0,9
"2023-10-07T00:00:00Z",10H 22M 0S,"Saturday","LAWRENCE STATION","SUDP",0,0,"N","YU",5716,10
"2023-10-07T00:00:00Z",10H 23M 0S,"Saturday","ISLINGTON STATION","MUIS",0,0,NA,"BD",0,10
"2023-10-07T00:00:00Z",12H 54M 0S,"Saturday","DUNDAS STATION","SUDP",0,0,"E","BD",5144,12
"2023-10-07T00:00:00Z",13H 17M 0S,"Saturday","GREENWOOD STATION","EULV",4,8,"W","BD",5300,13
"2023-10-07T00:00:00Z",14H 44M 0S,"Saturday","DAVISVILLE STATION","SUDP",8,14,"S","YU",5611,14
"2023-10-07T00:00:00Z",14H 50M 0S,"Saturday","RUNNYMEDE STATION","SUDP",0,0,NA,"BD",0,14
"2023-10-07T00:00:00Z",14H 52M 0S,"Saturday","COLLEGE STATION","MUPAA",6,12,"S","YU",5936,14
"2023-10-07T00:00:00Z",14H 54M 0S,"Saturday","WELLESLEY STATION","SUUT",0,0,"N","YU",0,14
"2023-10-07T00:00:00Z",15H 9M 0S,"Saturday","KING STATION","MUNCA",0,0,NA,"YU",0,15
"2023-10-07T00:00:00Z",15H 10M 0S,"Saturday","ST ANDREW STATION","MUNCA",0,0,NA,"YU",0,15
"2023-10-07T00:00:00Z",15H 10M 0S,"Saturday","MAIN STREET STATION","MUIRS",0,0,"E","BD",0,15
"2023-10-07T00:00:00Z",15H 10M 0S,"Saturday","KENNEDY BD STATION","MUIRS",0,0,NA,"BD",0,15
"2023-10-07T00:00:00Z",15H 31M 0S,"Saturday","BAY STATION","MUI",8,12,"W","BD",5282,15
"2023-10-07T00:00:00Z",15H 36M 0S,"Saturday","WARDEN STATION","SUDP",4,8,"W","BD",5195,15
"2023-10-07T00:00:00Z",15H 42M 0S,"Saturday","BAY STATION","MUSC",0,0,"W","BD",5044,15
"2023-10-07T00:00:00Z",16H 4M 0S,"Saturday","SHERBOURNE STATION","MUNCA",0,0,NA,"BD",0,16
"2023-10-07T00:00:00Z",16H 7M 0S,"Saturday","COLLEGE STATION","MUPAA",5,11,"N","YU",5396,16
"2023-10-07T00:00:00Z",16H 55M 0S,"Saturday","YORK MILLS STATION","SUAE",3,9,"N","YU",5756,16
"2023-10-07T00:00:00Z",17H 0M 0S,"Saturday","COXWELL STATION","MUCL",4,8,"W","BD",5125,17
"2023-10-07T00:00:00Z",17H 8M 0S,"Saturday","BLOOR STATION","MUPAA",6,12,"S","YU",5761,17
"2023-10-07T00:00:00Z",17H 14M 0S,"Saturday","YORK MILLS STATION","SUUT",20,26,"N","YU",6061,17
"2023-10-07T00:00:00Z",17H 14M 0S,"Saturday","SHEPPARD STATION","SUUT",0,0,"N","YU",0,17
"2023-10-07T00:00:00Z",17H 53M 0S,"Saturday","SUMMERHILL STATION","MUNCA",0,0,NA,"YU",0,17
"2023-10-07T00:00:00Z",18H 10M 0S,"Saturday","UNION STATION","MUIRS",0,0,NA,"YU",0,18
"2023-10-07T00:00:00Z",18H 30M 0S,"Saturday","YONGE BD STATION","MUIS",0,0,NA,"BD",0,18
"2023-10-07T00:00:00Z",18H 36M 0S,"Saturday","DUFFERIN STATION","MUIRS",0,0,NA,"BD",0,18
"2023-10-07T00:00:00Z",18H 45M 0S,"Saturday","COXWELL STATION","MUCL",6,10,"E","BD",5367,18
"2023-10-07T00:00:00Z",18H 51M 0S,"Saturday","UNION STATION","MUIRS",0,0,"N","YU",0,18
"2023-10-07T00:00:00Z",19H 5M 0S,"Saturday","KIPLING STATION","MUIS",0,0,NA,"BD",0,19
"2023-10-07T00:00:00Z",19H 39M 0S,"Saturday","HIGH PARK STATION","PUMEL",0,0,NA,"BD",0,19
"2023-10-07T00:00:00Z",20H 23M 0S,"Saturday","SHEPPARD WEST STATION","SUROB",7,12,"N","YU",5906,20
"2023-10-07T00:00:00Z",21H 3M 0S,"Saturday","YONGE BD STATION","SUAP",0,0,NA,"BD",0,21
"2023-10-07T00:00:00Z",21H 3M 0S,"Saturday","FINCH STATION","MUIS",0,0,NA,"YU",0,21
"2023-10-07T00:00:00Z",21H 43M 0S,"Saturday","KIPLING STATION","MUIS",0,0,NA,"BD",0,21
"2023-10-07T00:00:00Z",21H 57M 0S,"Saturday","SPADINA YUS STATION","TUO",6,12,"N","YU",6111,21
"2023-10-07T00:00:00Z",22H 0M 0S,"Saturday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-10-07T00:00:00Z",22H 5M 0S,"Saturday","ISLINGTON STATION","MUPAA",3,9,"E","BD",5050,22
"2023-10-07T00:00:00Z",22H 18M 0S,"Saturday","BLOOR STATION","SUDP",4,9,"S","YU",5711,22
"2023-10-07T00:00:00Z",22H 48M 0S,"Saturday","BROADVIEW STATION","MUIR",14,19,"E","BD",5208,22
"2023-10-07T00:00:00Z",23H 12M 0S,"Saturday","ST GEORGE BD STATION","SUO",0,0,NA,"BD",0,23
"2023-10-07T00:00:00Z",23H 28M 0S,"Saturday","COLLEGE STATION","MUIR",6,14,"N","YU",5971,23
"2023-10-07T00:00:00Z",23H 36M 0S,"Saturday","SHEPPARD STATION","EUDO",8,16,"N","YU",5471,23
"2023-10-07T00:00:00Z",23H 37M 0S,"Saturday","ST GEORGE BD STATION","MUIRS",0,0,NA,"BD",0,23
"2023-10-07T00:00:00Z",23H 46M 0S,"Saturday","SUMMERHILL STATION","PUOPO",0,0,"N","YU",5646,23
"2023-10-07T00:00:00Z",23H 51M 0S,"Saturday","YONGE BD STATION","MUIRS",0,0,"W","BD",0,23
"2023-10-07T00:00:00Z",10M 0S,"Saturday","SPADINA BD STATION","MUI",5,11,"E","BD",5050,0
"2023-10-07T00:00:00Z",1H 36M 0S,"Saturday","COXWELL STATION","SUDP",0,0,"W","BD",5162,1
"2023-10-07T00:00:00Z",1H 37M 0S,"Saturday","VICTORIA PARK STATION","MUI",61,67,"E","BD",5160,1
"2023-10-07T00:00:00Z",1H 45M 0S,"Saturday","KING STATION","SUUT",5,13,"S","YU",5391,1
"2023-10-07T00:00:00Z",1H 48M 0S,"Saturday","VICTORIA PARK STATION","SUDP",0,0,NA,"BD",0,1
"2023-10-07T00:00:00Z",1H 52M 0S,"Saturday","LAWRENCE WEST STATION","SUO",0,0,NA,"YU",0,1
"2023-10-08T00:00:00Z",4H 43M 0S,"Sunday","FINCH STATION","SUUT",0,0,NA,"YU",0,4
"2023-10-08T00:00:00Z",7H 22M 0S,"Sunday","SHERBOURNE STATION","MUNCA",0,0,NA,"BD",0,7
"2023-10-08T00:00:00Z",8H 5M 0S,"Sunday","EGLINTON STATION","TUNIP",6,12,"N","YU",5971,8
"2023-10-08T00:00:00Z",8H 6M 0S,"Sunday","EGLINTON STATION","TUNOA",8,0,"N","YU",5716,8
"2023-10-08T00:00:00Z",8H 7M 0S,"Sunday","QUEEN'S PARK STATION","TUOS",5,0,"S","YU",5746,8
"2023-10-08T00:00:00Z",8H 8M 0S,"Sunday","KING TO OSGOODE STATIO","MUO",0,0,"S","YU",5746,8
"2023-10-08T00:00:00Z",8H 15M 0S,"Sunday","SHEPPARD STATION","EUNT",3,9,"S","YU",5751,8
"2023-10-08T00:00:00Z",8H 18M 0S,"Sunday","FINCH STATION","SUG",6,12,"S","YU",5786,8
"2023-10-08T00:00:00Z",8H 24M 0S,"Sunday","COLLEGE STATION","EUDO",0,0,"S","YU",5476,8
"2023-10-08T00:00:00Z",8H 28M 0S,"Sunday","CASTLE FRANK STATION","SUO",0,0,NA,"BD",0,8
"2023-10-08T00:00:00Z",8H 35M 0S,"Sunday","BROADVIEW STATION","SUO",0,0,NA,"BD",0,8
"2023-10-08T00:00:00Z",8H 49M 0S,"Sunday","MUSEUM STATION","PUOPO",6,12,"N","YU",5686,8
"2023-10-08T00:00:00Z",8H 53M 0S,"Sunday","JANE STATION","SUDP",3,7,"E","BD",5131,8
"2023-10-08T00:00:00Z",8H 59M 0S,"Sunday","DUNDAS WEST STATION","SUDP",0,0,NA,"BD",0,8
"2023-10-08T00:00:00Z",9H 23M 0S,"Sunday","FINCH STATION","SUDP",0,0,"S","YU",5756,9
"2023-10-08T00:00:00Z",9H 27M 0S,"Sunday","OSGOODE STATION","TUATC",4,10,"N","YU",5506,9
"2023-10-08T00:00:00Z",9H 33M 0S,"Sunday","FINCH STATION","SUDP",6,12,"S","YU",5931,9
"2023-10-08T00:00:00Z",10H 6M 0S,"Sunday","DUNDAS WEST STATION","SUDP",0,0,NA,"BD",0,10
"2023-10-08T00:00:00Z",10H 24M 0S,"Sunday","EGLINTON STATION","EUYRD",5,9,"N","YU",5646,10
"2023-10-08T00:00:00Z",10H 29M 0S,"Sunday","KING STATION","MUATC",10,16,"N","YU",5421,10
"2023-10-08T00:00:00Z",10H 30M 0S,"Sunday","ST PATRICK STATION","PUOPO",4,9,"S","YU",5961,10
"2023-10-08T00:00:00Z",11H 31M 0S,"Sunday","ST CLAIR STATION","PUTO",3,7,"N","YU",5941,11
"2023-10-08T00:00:00Z",12H 31M 0S,"Sunday","QUEEN STATION","MUPAA",0,0,"S","YU",5896,12
"2023-10-08T00:00:00Z",13H 35M 0S,"Sunday","SHEPPARD STATION","SUDP",8,12,"N","YU",5646,13
"2023-10-08T00:00:00Z",14H 48M 0S,"Sunday","ST ANDREW STATION","MUPAA",0,0,"S","YU",6126,14
"2023-10-08T00:00:00Z",15H 23M 0S,"Sunday","DUPONT STATION","SUDP",3,7,"S","YU",5806,15
"2023-10-08T00:00:00Z",15H 44M 0S,"Sunday","VAUGHAN MC STATION","MUPAA",0,0,"S","YU",5571,15
"2023-10-08T00:00:00Z",16H 1M 0S,"Sunday","FINCH STATION","MUTO",4,8,"S","YU",5391,16
"2023-10-08T00:00:00Z",16H 27M 0S,"Sunday","BLOOR STATION","SUDP",0,0,NA,"YU",0,16
"2023-10-08T00:00:00Z",17H 9M 0S,"Sunday","COXWELL STATION","SUDP",6,10,"W","BD",5075,17
"2023-10-08T00:00:00Z",17H 33M 0S,"Sunday","QUEEN STATION","MUI",7,11,"N","YU",6126,17
"2023-10-08T00:00:00Z",17H 42M 0S,"Sunday","BLOOR STATION","MUIS",0,0,NA,"YU",0,17
"2023-10-08T00:00:00Z",18H 18M 0S,"Sunday","DUPONT STATION","MUIR",9,13,"S","YU",5971,18
"2023-10-08T00:00:00Z",18H 19M 0S,"Sunday","ST CLAIR STATION","MUIR",4,8,"S","YU",5471,18
"2023-10-08T00:00:00Z",18H 29M 0S,"Sunday","EGLINTON STATION","MUIS",0,0,NA,"YU",0,18
"2023-10-08T00:00:00Z",18H 30M 0S,"Sunday","SUMMERHILL STATION","SUUT",29,35,"N","YU",5806,18
"2023-10-08T00:00:00Z",18H 58M 0S,"Sunday","SUMMERHILL STATION","MUPAA",0,0,"N","YU",5806,18
"2023-10-08T00:00:00Z",19H 14M 0S,"Sunday","SHERBOURNE STATION","SUDP",8,13,"E","BD",5082,19
"2023-10-08T00:00:00Z",20H 2M 0S,"Sunday","DUNDAS STATION","SUDP",0,0,NA,"YU",0,20
"2023-10-08T00:00:00Z",21H 15M 0S,"Sunday","DAVISVILLE STATION","PUMST",0,0,NA,"YU",0,21
"2023-10-08T00:00:00Z",21H 42M 0S,"Sunday","SHERBOURNE STATION","MUIS",0,0,"E","BD",0,21
"2023-10-08T00:00:00Z",22H 0M 0S,"Sunday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD",0,22
"2023-10-08T00:00:00Z",23H 7M 0S,"Sunday","EGLINTON WEST STATION","MUIS",0,0,NA,"YU",0,23
"2023-10-08T00:00:00Z",23H 21M 0S,"Sunday","GREENWOOD TRACK&STRUCT","SUROB",0,0,NA,NA,0,23
"2023-10-08T00:00:00Z",1H 22M 0S,"Sunday","FINCH STATION","SUBT",40,46,"N","YU",5656,1
"2023-10-08T00:00:00Z",1H 32M 0S,"Sunday","LANSDOWNE STATION","MUIRS",4,10,"W","BD",5361,1
"2023-10-08T00:00:00Z",9H 23M 0S,"Sunday","SHEPPARD-YONGE STATION","MUIS",0,0,NA,"SHP",0,9
"2023-10-08T00:00:00Z",19H 34M 0S,"Sunday","SHEPPARD-YONGE STATION","MUPAA",0,0,"E","SHP",6156,19
"2023-10-08T00:00:00Z",22H 54M 0S,"Sunday","LESLIE STATION","TUSC",0,0,"W","SHP",6146,22
"2023-10-08T00:00:00Z",22H 57M 0S,"Sunday","SHEPPARD-YONGE STATION","EUSC",0,0,"E","SHP",6151,22
"2023-10-09T00:00:00Z",2H 5M 0S,"Monday","KIPLING STATION","MUIS",0,0,NA,"BD",0,2
"2023-10-09T00:00:00Z",2H 48M 0S,"Monday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU",0,2
"2023-10-09T00:00:00Z",6H 6M 0S,"Monday","BLOOR STATION","MUPAA",0,0,"S","YU",5651,6
"2023-10-09T00:00:00Z",6H 36M 0S,"Monday","ST PATRICK STATION","MUIS",0,0,"N","YU",0,6
"2023-10-09T00:00:00Z",7H 39M 0S,"Monday","NORTH YORK CTR STATION","MUIRS",0,0,NA,"YU",0,7
"2023-10-09T00:00:00Z",7H 57M 0S,"Monday","NORTH YORK CTR STATION","PUMEL",0,0,NA,"YU",0,7
"2023-10-09T00:00:00Z",8H 10M 0S,"Monday","WARDEN STATION","MUIRS",0,0,"W","BD",0,8
"2023-10-09T00:00:00Z",8H 24M 0S,"Monday","QUEEN'S PARK STATION","MUIS",0,0,"S","YU",0,8
"2023-10-09T00:00:00Z",8H 54M 0S,"Monday","GREENWOOD STATION","PUSCR",7,11,"E","BD",5148,8
"2023-10-09T00:00:00Z",9H 0M 0S,"Monday","VICTORIA PARK STATION","SUO",0,0,NA,"BD",0,9
"2023-10-09T00:00:00Z",9H 8M 0S,"Monday","DONLANDS STATION","MUDD",7,11,"W","BD",5352,9
"2023-10-09T00:00:00Z",9H 18M 0S,"Monday","DUNDAS STATION","MUO",0,0,NA,"YU",0,9
"2023-10-09T00:00:00Z",10H 28M 0S,"Monday","QUEEN'S PARK STATION","PUOPO",4,8,"S","YU",5481,10
"2023-10-09T00:00:00Z",10H 36M 0S,"Monday","UNION STATION","PUOPO",4,8,"N","YU",5481,10
"2023-10-09T00:00:00Z",10H 44M 0S,"Monday","DUNDAS STATION","PUOPO",6,10,"N","YU",5481,10
"2023-10-09T00:00:00Z",11H 7M 0S,"Monday","YORK MILLS STATION","SUDP",9,13,"S","YU",5631,11
"2023-10-09T00:00:00Z",11H 24M 0S,"Monday","FINCH STATION","SUO",13,17,"S","YU",5876,11
"2023-10-09T00:00:00Z",11H 39M 0S,"Monday","BLOOR STATION","PUOPO",3,7,"S","YU",5631,11
"2023-10-09T00:00:00Z",11H 43M 0S,"Monday","WELLESLEY STATION","PUOPO",4,8,"S","YU",5631,11
"2023-10-09T00:00:00Z",12H 52M 0S,"Monday","KEELE STATION","MUSC",0,0,"W","BD",5120,12
"2023-10-09T00:00:00Z",14H 29M 0S,"Monday","VICTORIA PARK STATION","MUIS",0,0,NA,"BD",0,14
"2023-10-09T00:00:00Z",14H 32M 0S,"Monday","QUEEN STATION","MUI",10,14,"S","YU",5852,14
"2023-10-09T00:00:00Z",16H 23M 0S,"Monday","BLOOR STATION","SUO",0,0,NA,"YU",0,16
"2023-10-09T00:00:00Z",16H 34M 0S,"Monday","BLOOR STATION","SUAP",0,0,"S","YU",5661,16
"2023-10-09T00:00:00Z",17H 1M 0S,"Monday","BLOOR STATION","SUDP",0,0,NA,"YU",0,17
"2023-10-09T00:00:00Z",17H 14M 0S,"Monday","SHEPPARD STATION","SUPOL",0,0,"N","YU",5816,17
"2023-10-09T00:00:00Z",17H 15M 0S,"Monday","NORTH YORK CTR STATION","SUPOL",0,0,"N","YU",5536,17
"2023-10-09T00:00:00Z",17H 22M 0S,"Monday","YORK UNIVERSITY STATIO","PUOPO",0,0,"S","YU",5921,17
"2023-10-09T00:00:00Z",17H 40M 0S,"Monday","YORKDALE STATION","PUOPO",5,9,"S","YU",5921,17
"2023-10-09T00:00:00Z",17H 45M 0S,"Monday","LAWRENCE WEST STATION","PUOPO",4,8,"S","YU",5921,17
"2023-10-09T00:00:00Z",17H 50M 0S,"Monday","VAUGHAN MC STATION","SUROB",0,0,NA,"YU",0,17
"2023-10-09T00:00:00Z",18H 15M 0S,"Monday","DUNDAS STATION","SUO",0,0,NA,"YU",0,18
"2023-10-09T00:00:00Z",19H 11M 0S,"Monday","DUNDAS STATION","MUPAA",5,11,"S","YU",5491,19
"2023-10-09T00:00:00Z",20H 18M 0S,"Monday","DUNDAS STATION","MUIE",0,0,NA,"YU",0,20
"2023-10-09T00:00:00Z",20H 22M 0S,"Monday","SHEPPARD STATION","MUPAA",4,10,"S","YU",5736,20
"2023-10-09T00:00:00Z",20H 27M 0S,"Monday","SHEPPARD WEST STATION","MUATC",18,24,"N","YU",5726,20
"2023-10-09T00:00:00Z",20H 38M 0S,"Monday","SHEPPARD STATION","MUPAA",0,0,"N","YU",5691,20
"2023-10-09T00:00:00Z",22H 0M 0S,"Monday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU",0,22
"2023-10-09T00:00:00Z",22H 34M 0S,"Monday","COXWELL STATION","TUNIP",5,11,"E","BD",5349,22
"2023-10-09T00:00:00Z",15M 0S,"Monday","PIONEER VILLAGE STATIO","MUIRS",0,0,"N","YU",0,0
"2023-10-09T00:00:00Z",49M 0S,"Monday","CASTLE FRANK STATION","TUS",6,12,"W","BD",5348,0
"2023-10-09T00:00:00Z",56M 0S,"Monday","ST CLAIR WEST STATION","SUO",0,0,NA,"YU",0,0
"2023-10-09T00:00:00Z",58M 0S,"Monday","DUNDAS STATION","SUO",0,0,NA,"YU",0,0
"2023-10-09T00:00:00Z",1H 0M 0S,"Monday","WARDEN STATION","TUO",4,10,"W","BD",5140,1
"2023-10-09T00:00:00Z",1H 17M 0S,"Monday","MAIN STREET STATION","SUO",0,0,"W","BD",0,1
"2023-10-09T00:00:00Z",1H 23M 0S,"Monday","QUEEN'S PARK STATION","MUIRS",0,0,"N","YU",0,1
"2023-10-09T00:00:00Z",1H 30M 0S,"Monday","CHRISTIE STATION","MUIS",0,0,"E","BD",0,1
"2023-10-09T00:00:00Z",1H 31M 0S,"Monday","SHEPPARD WEST STATION","EUDO",7,13,"S","YU",5431,1
"2023-10-09T00:00:00Z",1H 43M 0S,"Monday","SHEPPARD WEST STATION","MUI",14,19,"S","YU",5766,1
"2023-10-09T00:00:00Z",1H 59M 0S,"Monday","KIPLING STATION","MUIS",0,0,NA,"BD",5026,1
"2023-10-09T00:00:00Z",10H 10M 0S,"Monday","SHEPPARD-YONGE STATION","MUWR",0,0,"E","SHP",6186,10
"2023-10-09T00:00:00Z",17H 16M 0S,"Monday","SHEPPARD-YONGE STATION","SUO",0,0,"E","SHP",6181,17
"2023-10-09T00:00:00Z",18H 36M 0S,"Monday","BAYVIEW STATION","MUPAA",0,0,"W","SHP",6146,18
"2023-10-09T00:00:00Z",1H 6M 0S,"Monday","LESLIE STATION","SUO",21,28,"E","SHP",6151,1
"2023-10-10T00:00:00Z",5H 51M 0S,"Tuesday","KEELE STATION","SUG",5,8,"W","BD",5300,5
"2023-10-10T00:00:00Z",5H 55M 0S,"Tuesday","ST CLAIR WEST STATION","TUO",4,0,"N","YU",5596,5
"2023-10-10T00:00:00Z",6H 42M 0S,"Tuesday","EGLINTON STATION","PUTWZ",6,9,"S","YU",6111,6
"2023-10-10T00:00:00Z",6H 54M 0S,"Tuesday","HIGHWAY 407 STATION","EUOPO",6,12,"S","YU",6136,6
"2023-10-10T00:00:00Z",8H 13M 0S,"Tuesday","FINCH STATION","SUO",0,0,NA,"YU",0,8
"2023-10-10T00:00:00Z",8H 31M 0S,"Tuesday","NORTH YORK CTR STATION","PUOPO",6,9,"S","YU",5821,8
"2023-10-10T00:00:00Z",8H 36M 0S,"Tuesday","KEELE STATION","MUSC",0,0,"W","BD",5238,8
"2023-10-10T00:00:00Z",8H 40M 0S,"Tuesday","SHEPPARD STATION","PUOPO",6,9,"S","YU",5821,8
"2023-10-10T00:00:00Z",8H 42M 0S,"Tuesday","WOODBINE STATION","SUO",0,0,"W","BD",5027,8
"2023-10-10T00:00:00Z",8H 51M 0S,"Tuesday","DUNDAS STATION","MUIS",0,0,NA,"YU",0,8
"2023-10-10T00:00:00Z",9H 40M 0S,"Tuesday","ROSEDALE STATION","PUOPO",0,0,"N","YU",5611,9
"2023-10-10T00:00:00Z",9H 44M 0S,"Tuesday","SHEPPARD STATION","MUPAA",0,0,"N","YU",5406,9
"2023-10-10T00:00:00Z",9H 56M 0S,"Tuesday","WELLESLEY STATION","MUNCA",0,0,NA,"YU",0,9
"2023-10-10T00:00:00Z",9H 59M 0S,"Tuesday","BATHURST STATION","MUIRS",0,0,NA,"BD",0,9
"2023-10-10T00:00:00Z",10H 34M 0S,"Tuesday","BLOOR STATION","MUIRS",0,0,NA,"YU",0,10
"2023-10-10T00:00:00Z",10H 39M 0S,"Tuesday","BLOOR STATION","MUIRS",0,0,NA,"YU",0,10
"2023-10-10T00:00:00Z",10H 42M 0S,"Tuesday","FINCH STATION","MUIRS",0,0,NA,"YU",0,10
"2023-10-10T00:00:00Z",10H 56M 0S,"Tuesday","OLD MILL STATION","TUOS",3,7,"W","BD",5056,10
"2023-10-10T00:00:00Z",11H 8M 0S,"Tuesday","YORK MILLS STATION","MUIRS",0,0,NA,"YU",0,11
"2023-10-10T00:00:00Z",12H 16M 0S,"Tuesday","GREENWOOD STATION","EUSC",0,0,"E","BD",5080,12
"2023-10-10T00:00:00Z",12H 35M 0S,"Tuesday","WOODBINE STATION","PUSI",0,0,"W","BD",5246,12
"2023-10-10T00:00:00Z",12H 55M 0S,"Tuesday","DUFFERIN STATION","MUIRS",0,0,NA,"BD",0,12
"2023-10-10T00:00:00Z",13H 49M 0S,"Tuesday","KENNEDY BD STATION","TUMVS",13,17,"E","BD",5182,13
"2023-10-10T00:00:00Z",13H 59M 0S,"Tuesday","SHEPPARD WEST STATION","PUOPO",8,13,"N","YU",5921,13
"2023-10-10T00:00:00Z",14H 5M 0S,"Tuesday","WILSON STATION","PUOPO",5,10,"S","YU",5921,14
"2023-10-10T00:00:00Z",14H 54M 0S,"Tuesday","DUNDAS STATION","MUIR",4,9,"N","YU",5406,14
"2023-10-10T00:00:00Z",15H 28M 0S,"Tuesday","ST GEORGE BD STATION","EUDO",6,10,"E","BD",5339,15
"2023-10-10T00:00:00Z",15H 54M 0S,"Tuesday","WOODBINE STATION","MUSC",0,0,"W","BD",5056,15
"2023-10-10T00:00:00Z",16H 24M 0S,"Tuesday","FINCH STATION","MUATC",3,6,"S","YU",5896,16
"2023-10-10T00:00:00Z",16H 30M 0S,"Tuesday","WARDEN STATION","SUDP",5,8,"W","BD",5316,16
